[2020.11.26 11:00:08 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201126_110008).(tickets-data).log

[2020.11.26 11:00:08 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.26 16:04:52 / lib_ea_2.mqh:3176]	29278077	2020.11.26 09:05:00	76.758	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	-1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	-0.004	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	-1	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	37.22492	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	38.45299	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	-0.2369	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	5	5	5	6	4	4	2	2	1	1	1	1	2	3	2	3	3	3	3	4	11	10	1.1	76.86499999999999	1	9	76.73699999999999	6	17	
[2020.11.26 16:09:55 / lib_ea_2.mqh:3176]	29278112	2020.11.26 09:10:00	76.762	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	0.005	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	1	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	43.10683	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	39.62503	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	-0.2542	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	5	5	6	4	4	2	2	1	1	1	1	2	3	2	3	3	3	3	4	3	12	9	1.333	76.86499999999999	1	10	76.73699999999999	6	18	
[2020.11.26 16:14:53 / lib_ea_2.mqh:3176]	29278140	2020.11.26 09:15:00	76.756	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	-0.007	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	-1	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	37.98908	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	38.46836	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	-0.38025	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	5	6	4	4	2	2	1	1	1	1	2	3	2	3	3	3	3	4	3	3	12	9	1.333	76.86499999999999	1	11	76.73699999999999	6	19	
[2020.11.26 16:19:54 / lib_ea_2.mqh:3176]	29278170	2020.11.26 09:20:00	76.73699999999999	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-0.02	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-3	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	31.53033	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	35.05725	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	-0.7964	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	6	4	4	2	2	1	1	1	1	2	3	2	3	3	3	3	4	3	3	3	13	8	1.625	76.86499999999999	1	12	76.73699999999999	6	20	
[2020.11.26 16:24:51 / lib_ea_2.mqh:3176]	29278189	2020.11.26 09:25:00	76.76300000000001	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	0.025	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	3	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	38.12616	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	42.41279	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	-0.4503	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	4	4	2	2	1	1	1	1	2	3	2	3	3	3	3	4	3	3	3	3	13	8	1.625	76.86499999999999	1	13	76.738	4	20	
[2020.11.26 16:29:53 / lib_ea_2.mqh:3176]	29278212	2020.11.26 09:30:00	76.76600000000001	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	0.002	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	1	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	43.55709	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	43.19424	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	-0.322	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	4	2	2	1	1	1	1	2	3	2	3	3	3	3	4	3	3	3	3	2	13	8	1.625	76.86499999999999	1	14	76.764	2	19	
[2020.11.26 16:34:57 / lib_ea_2.mqh:3176]	29278244	2020.11.26 09:35:00	76.79900000000001	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	0.035	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	4	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	50.04906	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	50.90781	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	0.0131	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	2	2	1	1	1	1	2	3	2	3	3	3	3	4	3	3	3	3	2	2	13	8	1.625	76.86499999999999	1	15	76.764	2	20	
[2020.11.26 16:39:53 / lib_ea_2.mqh:3176]	29278309	2020.11.26 09:40:00	76.79900000000001	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	-0.001	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	-1	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	51.90339	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	50.90781	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	0	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	2	1	1	1	1	2	3	2	3	3	3	3	4	3	3	3	3	2	2	2	13	8	1.625	76.86499999999999	1	16	76.79900000000001	1	19	
[2020.11.26 16:44:52 / lib_ea_2.mqh:3176]	29278346	2020.11.26 09:45:00	76.818	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	0.019	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	2	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	52.3349	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	54.82151	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	-0.07065	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	1	1	1	1	2	3	2	3	3	3	3	4	3	3	3	3	2	2	2	2	14	7	2	76.86499999999999	1	17	76.79900000000001	1	20	
[2020.11.26 16:49:55 / lib_ea_2.mqh:3176]	29278418	2020.11.26 09:50:00	76.82899999999999	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	0.011	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	2	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	57.27567	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	56.91475	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	0.2352	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	1	1	1	2	3	2	3	3	3	3	4	3	3	3	3	2	2	2	2	1	14	7	2	76.878	1	1	76.803	4	10	
[2020.11.26 16:54:52 / lib_ea_2.mqh:3176]	29278520	2020.11.26 09:55:00	76.849	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	0.019	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	2	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	61.49983	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	60.42414	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	0.4582	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	1	1	2	3	2	3	3	3	3	4	3	3	3	3	2	2	2	2	1	3	13	8	1.625	76.878	1	2	76.803	4	11	
[2020.11.26 16:59:52 / lib_ea_2.mqh:3176]	29278579	2020.11.26 10:00:00	76.86499999999999	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	0.017	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	2	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	65.25897999999999	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	62.96446	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	0.6474	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	1	2	3	2	3	3	3	3	4	3	3	3	3	2	2	2	2	1	3	5	12	9	1.333	76.878	1	3	76.803	5	1	
[2020.11.26 17:04:52 / lib_ea_2.mqh:3176]	29278714	2020.11.26 10:05:00	76.848	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-0.016	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-2	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	65.45132	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	58.74702	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	0.42	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	2	3	2	3	3	3	3	4	3	3	3	3	2	2	2	2	1	3	5	5	12	9	1.333	76.878	1	4	76.803	5	2	
[2020.11.26 17:09:52 / lib_ea_2.mqh:3176]	29278744	2020.11.26 10:10:00	76.819	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-0.028	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-3	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	64.68187	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	52.43977	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	0.378	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	3	2	3	3	3	3	4	3	3	3	3	2	2	2	2	1	3	5	5	5	12	9	1.333	76.878	1	5	76.803	5	3	
[2020.11.26 17:14:52 / lib_ea_2.mqh:3176]	29278776	2020.11.26 10:15:00	76.836	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	0.018	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	2	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	68.55938	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	55.39483	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	0.3003	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	2	3	3	3	3	4	3	3	3	3	2	2	2	2	1	3	5	5	5	5	12	9	1.333	76.878	1	6	76.803	5	1	
[2020.11.26 17:19:52 / lib_ea_2.mqh:3176]	29278824	2020.11.26 10:20:00	76.831	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-0.005	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-1	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	67.54818	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	54.34936	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	0.2424	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	3	3	3	3	4	3	3	3	3	2	2	2	2	1	3	5	5	5	5	6	11	10	1.1	76.878	1	7	76.768	6	1	
[2020.11.26 17:24:53 / lib_ea_2.mqh:3176]	29278851	2020.11.26 10:25:00	76.83	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	-0.001	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	-1	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	63.31821	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	54.13427	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	0.34925	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	3	3	3	4	3	3	3	3	2	2	2	2	1	3	5	5	5	5	6	6	11	10	1.1	76.878	1	8	76.76000000000001	6	1	
