[2020.11.25 10:49:50 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201125_104950).(tickets-data).log

[2020.11.25 10:49:50 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.25 17:19:57 / lib_ea_2.mqh:2416]	29267311	2020.11.25 10:20:00	76.64400000000001	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	1	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	0.038	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	4	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	20.3579	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	35.71181	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	-2.2149	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	4	4	4	4	3	4	3	3	3	2	3	1	2	2	1	1	2	2	2	2	
[2020.11.25 17:24:52 / lib_ea_2.mqh:2416]	29267478	2020.11.25 10:25:00	76.639	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	-1	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-0.004	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-1	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	24.90359	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	35.24575	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	-2.35815	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	4	4	4	3	4	3	3	3	2	3	1	2	2	1	1	2	2	2	2	3	
[2020.11.25 17:29:53 / lib_ea_2.mqh:2416]	29267548	2020.11.25 10:30:00	76.643	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	1	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	0.003	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	1	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	28.28535	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	35.94967	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	-1.51375	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	4	4	3	4	3	3	3	2	3	1	2	2	1	1	2	2	2	2	3	3	
[2020.11.25 17:34:56 / lib_ea_2.mqh:2416]	29267590	2020.11.25 10:35:00	76.63200000000001	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	-1	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-0.008999999999999999	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-1	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	28.16065	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	34.85293	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	-2.0746	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	4	3	4	3	3	3	2	3	1	2	2	1	1	2	2	2	2	3	3	2	
[2020.11.25 17:39:53 / lib_ea_2.mqh:2416]	29267650	2020.11.25 10:40:00	76.673	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	1	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	0.042	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	4	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	34.83177	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	41.81715	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	-2.1771	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	3	4	3	3	3	2	3	1	2	2	1	1	2	2	2	2	3	3	2	3	
[2020.11.25 17:44:53 / lib_ea_2.mqh:2416]	29267780	2020.11.25 10:45:00	76.66	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	-1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-0.012	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-2	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	39.51332	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	40.37655	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	-1.334	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	4	3	3	3	2	3	1	2	2	1	1	2	2	2	2	3	3	2	3	4	
[2020.11.25 17:49:53 / lib_ea_2.mqh:2416]	29267839	2020.11.25 10:50:00	76.699	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	0.036	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	4	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	44.60336	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	46.22652	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	-1.1297	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	3	3	3	2	3	1	2	2	1	1	2	2	2	2	3	3	2	3	4	5	
[2020.11.25 17:54:52 / lib_ea_2.mqh:2416]	29267892	2020.11.25 10:55:00	76.666	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	-1	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-0.033	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	-4	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	44.15163	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	42.51144	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	-1.21485	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	3	3	2	3	1	2	2	1	1	2	2	2	2	3	3	2	3	4	5	5	
[2020.11.25 17:59:53 / lib_ea_2.mqh:2416]	29267952	2020.11.25 11:00:00	76.66	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	-1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-0.005	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-1	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	43.94225	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	41.86747	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	-1.02795	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	3	2	3	1	2	2	1	1	2	2	2	2	3	3	2	3	4	5	5	4	
[2020.11.25 18:04:52 / lib_ea_2.mqh:2416]	29268048	2020.11.25 11:05:00	76.681	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	0.021	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	3	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	48.94235	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	44.94031	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	-0.4551	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	2	3	1	2	2	1	1	2	2	2	2	3	3	2	3	4	5	5	4	4	
[2020.11.25 18:09:51 / lib_ea_2.mqh:2416]	29268094	2020.11.25 11:10:00	76.67100000000001	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-0.011	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	-2	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	54.59928	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	43.78031	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	0.0968	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	3	1	2	2	1	1	2	2	2	2	3	3	2	3	4	5	5	4	4	4	
[2020.11.25 18:14:52 / lib_ea_2.mqh:2416]	29268128	2020.11.25 11:15:00	76.723	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	0.051	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	4	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	62.81499	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	50.74007	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	1.7823	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	1	2	2	1	1	2	2	2	2	3	3	2	3	4	5	5	4	4	4	4	
[2020.11.25 18:19:55 / lib_ea_2.mqh:2416]	29268168	2020.11.25 11:20:00	76.69199999999999	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	-1	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-0.031	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-4	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	55.90907	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.08244	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	-0.0345	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	2	2	1	1	2	2	2	2	3	3	2	3	4	5	5	4	4	4	4	4	
[2020.11.25 18:24:54 / lib_ea_2.mqh:2416]	29268207	2020.11.25 11:25:00	76.705	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	1	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	0.016	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	2	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	58.77146	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	48.71438	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	0.868	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	2	1	1	2	2	2	2	3	3	2	3	4	5	5	4	4	4	4	4	5	
[2020.11.25 18:29:52 / lib_ea_2.mqh:2416]	29268292	2020.11.25 11:30:00	76.773	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	1	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	0.068	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	4	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	63.84654	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	56.15874	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	1.99045	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	1	1	2	2	2	2	3	3	2	3	4	5	5	4	4	4	4	4	5	5	
[2020.11.25 18:34:52 / lib_ea_2.mqh:2416]	29268364	2020.11.25 11:35:00	76.79300000000001	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	0.021	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	3	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	69.55540999999999	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	58.04421	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	3.3696	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	1	2	2	2	2	3	3	2	3	4	5	5	4	4	4	4	4	5	5	5	
[2020.11.25 18:39:52 / lib_ea_2.mqh:2416]	29268415	2020.11.25 11:40:00	76.765	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-0.028	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-3	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	65.77203	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	54.58471	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	5.1522	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	2	2	2	2	3	3	2	3	4	5	5	4	4	4	4	4	5	5	5	5	
[2020.11.25 18:44:52 / lib_ea_2.mqh:2416]	29268458	2020.11.25 11:45:00	76.798	76.78100000000001	76.79000000000001	76.764	76.75700000000001	76.779	76.75	76.714	76.673	76.664	76.70999999999999	76.708	76.70999999999999	76.715	76.723	76.697	76.68899999999999	76.67100000000001	76.65600000000001	76.64400000000001	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	1	1	-1	-1	-1	-1	-1	0.034	-0.016	0.01	-0.025	-0.008	0.023	-0.029	-0.037	-0.041	-0.008	0.046	-0.002	0	0.004	0.008999999999999999	-0.026	-0.008999999999999999	-0.017	-0.015	-0.011	4	-2	2	-3	-1	3	-3	-4	-4	-1	4	-1	-1	1	1	-3	-1	-2	-2	-2	71.65136	64.34596000000001	66.05861	59.99664	55.05509	56.79362	56.07849	50.75083	46.85768	42.26719	46.27089	50.41011	47.09887	47.57366	47.05966	47.36737	45.17772	40.87257	35.88557	37.04137	57.71157	55.63445	56.5068	53.31871	52.47959	54.83129	51.30808	47.33377	43.31179	42.47779	47.87757	47.67275	47.90733	48.5147	49.50624	46.44614	45.53452	43.51185	41.87997	40.59779	5.1022	4.3945	4.6828	3.078	2.4544	3.0804	2.0355	0.84665	0.22815	-0.74375	0.748	0.8952	0.3973	0.6886	0	0.0735	-0.3024	-1.9635	-2.10295	-1.83315	2	2	2	3	3	2	3	4	5	5	4	4	4	4	4	5	5	5	5	5	
